Numero,Tempo_Sequencial,Tempo_5_Threads,Tempo_10_Threads
296112926,21780408,15847602,11294523
1585457009,22242983,9221460,10551361
1088265371,21964482,11592530,13048245
1871071223,23344414,12359086,12496535
1973288725,21679439,14073951,11139216
1868078391,23779388,17082958,11351062
578355686,21599362,15165402,11608789
1512759969,21585778,14941109,11258561
1089921833,23823546,17384360,10913643
381751182,21766230,13873548,11530813
47295380,23428654,7350323,11450659
1920520732,23301570,11554903,11329691
1823644161,23848982,11720429,11258665
1862020529,21987868,8556057,11636767
686225434,22056841,8461143,13049480
1581368238,22934575,8957768,12175728
102749655,22621812,8638736,11030715
1103098680,22043816,11238758,10758199
1908193078,21862704,13181408,10283013
1143804649,22097277,10831380,10614603
1356455360,22245696,13095995,12724124
1475976551,21910803,12426379,10580750
915590329,21782938,14800258,10080870
1711104557,21890445,7872549,10657319
267517064,22068381,7350684,10655946
1628104896,22031013,8687966,14002272
1562731497,22638883,7751477,11779036
18938194,22083907,8960558,10762293
1340743232,21915740,10570434,10162026
1050731349,21572094,14717681,13027172
1811311927,21593215,18237267,11071319
1636856159,21467865,16153961,10161978
488704710,21841694,8209743,12666345
752093650,21749065,11722703,11549163
1360443734,21958042,15170558,11929082
314509787,21853958,12498476,10733496
472688393,22153098,8633946,9980496
1938799421,21717926,13142343,11266296
1827269757,21561801,14775270,11012924
1562610227,21746334,16453658,10980932
173066955,21542849,17574203,9901255
1874565137,21196922,18227441,11602677
1335647311,21170425,15354149,10336344
1996711117,21095120,17132290,10696539
1589102018,21281794,8465860,10460657
2021872745,22030058,7694847,12055599
1430595707,21846829,8188928,10172027
1691851673,21972216,7453918,9946636
977487777,21816992,10754952,11975814
1191305138,22500899,8820322,10799133
688172674,22168715,8042203,10861889
186459489,22343398,7979624,11124064
519798041,22178224,11858701,11739225
1603763003,23529797,17515720,14235033
1897564046,22988581,15715819,13775013
787315105,24478909,9424161,11374472
1084384251,23234343,8803907,10778480
1312811896,22821421,9426539,11271754
806253300,22598726,7533211,11026520
277643836,22898322,9429706,10914998
216059597,22970940,7602210,11051190
470081579,22703801,11538115,12288240
1914499995,21844390,14135497,10216150
704764308,21849468,19988400,10841818
1222175229,21915453,14548241,12631374
1127460081,21677155,15151782,10898551
1019274095,21578096,16120792,22976403
1694863622,27315669,25912983,19826646
918775854,23458760,9626610,11701065
699060204,22728817,8665073,11009526
1109990201,23561745,7297119,10654789
1091842810,22784372,8641665,11297717
426141694,22473845,11845556,10584671
298153865,22863492,7962119,11818576
941070279,21989125,7788458,10854817
2015243712,22073939,9770380,10659816
172542962,22618571,9054015,12695253
224182338,21882934,15811562,10765435
1559611738,22018784,14053839,11789691
1150030740,21779604,20007927,16762228
1415487476,22646719,8082177,12732860
100300764,22897551,8188857,11905122
1336490229,22316316,7826833,12607376
1935285518,22156236,11002479,11585510
1704063768,22590505,8683280,11690731
1086570628,22470164,9271071,10710637
575116975,22615286,7372979,11502706
640964371,22450697,8031485,9840747
251898876,22166591,15619033,10263958
1381370275,21845947,15161294,11041128
918608207,21660221,17874463,10983283
467958473,21546847,18930472,10548026
1851451854,21530169,15355102,10307684
685624554,22296264,9018069,9834912
1172722781,21912504,11211860,11651062
926143435,22356513,7539761,11975066
1813084636,22142484,11523068,9709346
44513229,21921705,15833092,10663331
473523410,21655323,15805624,10600193
584376842,21566442,14799442,10667543
743573433,22022310,7443164,10507995
1583513611,22285126,9467152,11776603
1676219652,22396704,8811322,11809147
1169715127,22218760,13194999,11101337
1881667476,22207280,14131041,11224631
469806283,22498717,8270491,11322539
1037475192,22396959,9621587,12858909
2054210439,22159036,7895124,11607557
693988622,22083022,8860031,11951446
449603282,21876935,11638368,12887330
1056757531,21766896,15177594,11454720
2109476098,21849970,16635893,9954787
549904046,21556666,15452044,10695255
245764112,21295771,16883091,10966883
1897277968,21195056,18072653,13140068
106484166,21054934,15992413,9551777
1332334740,20979192,18239178,10889464
324911296,20996714,16961575,11135156
747448538,21476629,8106518,10071925
1584233616,21104289,13945760,12087739
1706281571,21899358,7634973,11517693
1666056745,21690377,9020440,11270908
2052192090,22024189,8303104,11634753
1410249778,22055767,9053875,10137694
204197652,22071234,8714193,12165637
1077431223,21963312,9300077,10845428
188909565,22154108,7515518,11176475
2017282288,22072097,9679691,12207801
1121944452,21988803,12448355,12664146
662432975,22229225,9206745,11457988
454175482,22025930,8803180,12403785
1865517886,22183238,9099113,11473012
98462939,22429977,9116791,12513427
2130395135,21968873,9783449,10853873
887749365,22369329,7798834,11361275
1980130415,22210829,15299743,11357171
452717770,22494644,8577140,12735323
1925224557,22544758,9084441,12096389
1886857206,22015291,8822443,11662500
1146706392,22072587,8985326,10952614
227344191,22283437,7959032,11687450
796131089,22161329,7816818,11603228
1108698843,22159905,7930547,12397499
777248238,22026988,11407961,10673011
1041895202,22139517,7843513,11322629
858493163,22197394,8631412,12861465
883732404,22268525,8778722,11836283
226746294,22490027,8703219,12079961
1183404459,22819097,10936981,12450522
1631180942,22121018,15720975,11447788
1810979911,21877627,14255952,10905741
742202383,22042836,7821925,12001806
1149754040,22246310,8217817,10407067
1715688353,22946501,8141012,12799752
4968513,22214479,8057822,13577874
1353951692,22078506,7928553,10638733
645635928,22064174,8023254,11019822
193878078,22334633,8812454,11168205
1223750332,22247938,8673569,9862666
1767580381,22442221,8345650,10704236
856311054,22161364,8563457,10909616
1677925814,22268018,8875050,10316017
1485614619,22141244,8472965,10551143
954773993,22527284,8663437,13145176
1660837301,24461550,13464213,14044821
225880336,23505475,11370830,13513627
787420760,23829850,9351104,10030494
2113555072,23394693,10389916,11590415
3621246,23612020,8328138,12138243
526794319,22927162,8188099,13753597
1112777816,22904773,9050176,11263933
230965437,22771275,8555457,10302077
1322925408,22468784,9373144,10634173
73993011,22741760,8943599,10236909
1008213675,22329938,9093758,10804528
217336962,22561588,8867131,10938373
932486175,22298320,8081290,11835547
1891946080,22022908,11378404,10572209
444083257,22089056,7737807,12859279
2115890634,22065994,9365757,10076557
1375643374,21659915,15228653,9748724
107579520,22221859,7981633,11379562
710609369,22249128,7479058,11638854
377913766,22173984,9174021,12190470
1823267873,22258174,10022029,11845018
715577882,22203786,8326159,10177072
1731865458,22118716,9334866,11040223
321420153,22416418,9246338,10387379
909455961,22037339,9018839,11098574
808132142,22151828,8039978,11071780
2089000534,22246833,8549356,13881867
1765767015,22067339,8719102,11631701
338574309,22057000,9327090,10988340
1427131505,22059715,10894166,11082106
573057360,23162554,15414511,13250999
1999411610,21907466,14467396,10421584
1653011842,21734792,14534677,11311460
1360478120,22531301,8369526,11651490
1965483034,22413763,9348192,11288456
1656633088,22088398,8899098,12944755
1887272439,22053897,8642576,12570619
930777203,21990795,8075696,9490941
1887598525,22334094,8628484,11239667
1062714200,22051123,8139769,11568311
1004770214,22313531,8735024,11787666
748328553,22573823,8287058,10013338
1280051162,22472278,7962322,11211205
1937256389,22221964,7909022,10156987
492790985,22574655,8815996,10636833
1724134419,22495885,9084618,11629945
1905663376,22069331,8339323,10416251
1868434359,22119810,11358504,10386014
1831713939,22509275,7811402,10704616
468789097,22134941,11345786,10265719
98864478,22559113,9490934,12074050
1507498164,22361785,8256360,11580476
1184366980,22861512,8598944,10759793
1830729936,22371386,9152469,11555269
1828918318,22248895,8727948,10647439
2093822941,22419602,9518086,11845727
491378431,22213964,8236946,12483961
1770435204,22241926,8896893,10958073
1712106308,22224627,10002246,11609263
829952740,22155593,12077442,9804316
1050083062,22186433,8996080,11636650
137680020,22254363,9828005,10112986
681880702,22421479,7897368,12286501
555611256,22078317,8940032,11867752
1498158140,22272623,9534375,10873174
499880089,22802107,8873726,11673473
64760696,22457371,8199073,13890685
1237946932,22120950,9650966,11257243
1430657292,22241329,9318838,13040875
1952359221,22323979,12676516,10720845
153177484,22776105,8747126,11535884
287943858,22593307,7848858,11379199
553204126,22822387,8781274,12360048
1433228646,22432758,10169408,10343891
77716600,22224934,11239303,11304876
1045995111,22540522,7896432,11238188
1009879418,22821478,9710845,11134277
1983379976,22782169,13746941,9971259
766945823,22592361,14022425,11898539
694109709,23142310,10182295,13005768
304685425,22831177,8313161,11151520
865810301,22700626,9241840,10696672
54124226,22276086,7902361,10753340
1489052405,22033366,11221379,12445226
549056589,22360356,7584250,10527716
1883042544,22276265,8391769,9845319
1435391698,22887071,9775402,12801009
1040435020,22785909,8120841,12136402
1505994100,22768836,8489393,11437029
1000014358,22354841,7921177,12398903
1870387760,22050921,11023594,11857651
408593514,21957611,14014978,11896044
1137694378,21764116,17166880,12841673
404784815,21904194,15784669,10493683
964204770,21588249,15027883,10605676
488368871,22119463,7546426,11644768
904664904,21932745,11519873,9972566
1028965466,21671928,18866156,10376879
1726315803,21594976,14511272,10148482
187838548,22217918,7599899,11128690
833841040,22172172,8708421,10980942
1879493287,22153474,8657035,9553468
475782406,21864997,11955332,10086565
1387045166,22471492,8110373,9986317
1165238285,22366944,10601529,12642544
553499006,22649378,9220400,10573677
285556630,22679744,8037831,10476802
27634055,22454390,9375032,10715251
389395334,22541708,8957876,10322086
1052502453,22511928,8878833,10764014
721743765,22784395,9389703,11001569
694080760,22186021,12396682,11397156
1918312754,22297045,8218210,11276225
775867991,22609105,7622613,12684437
35649517,22925031,11823591,12890315
319885695,22944150,12708677,13850872
511426887,23675236,17910605,11467029
1471041216,23317423,14406966,10359458
1360320716,22800810,16748465,10344090
2017420987,22534504,15239742,10161177
323571926,22242229,14935918,10052907
1083224828,22508670,11056039,10313619
278530854,22842275,8832316,10686396
1461266305,22673638,9056923,11606095
1488009643,24697902,29533587,29368714
1242735624,27396908,8358605,11623950
1949635176,23389526,11096601,10576728
245190899,23106148,12911752,13917169
124217443,22581095,14873610,13413113
1528467331,22342852,13493881,12021839
433029447,22012839,13035880,12419217
958058483,21880313,14800653,11388628
1260476970,22101072,8064821,12462174
908811854,22168193,9557685,13067454
197620001,22070168,7297661,9463485
278231607,22153384,9130647,11985026
1462310860,22273614,7690066,12085654
483176631,22122011,8490370,11518104
305865663,22344961,7970481,10244920
1851706195,22237632,8736637,9577113
1535679084,22410756,8660410,11570680
1027609428,22510141,10420666,10444837
398303307,22108889,12507517,9906855
1306508190,22355181,9259460,12391072
1803477419,22188367,8405622,11716807
433952824,23700921,8680836,11796223
1626393886,22405484,9418726,10815598
167420658,22252196,8213521,11240113
1904994040,22746356,9288267,13448504
839230954,22196832,7552069,10464236
37357997,22383727,8835086,12071515
81082319,22348054,8574083,11652475
1922455782,22541069,7924480,11172777
315888851,22825416,8242262,10983645
1542348624,22338245,8677593,10998252
1262981778,22044081,8479722,12535144
1558624476,22233299,8391333,10097259
1344500152,22326185,8036567,11010159
1508172677,22490550,9262640,11404666
1682841919,22454509,7863735,11496774
725483835,22242113,11481463,12328155
1941202125,22224185,14375729,12168736
493416754,22055852,13249314,10599958
1985960805,22112621,8279829,10456064
702530331,21913920,11611138,12279672
691036755,21782126,16001423,9977848
116708764,22124543,16749924,13547223
17357543,22329396,9147398,10934362
1174213387,22174938,9117759,11577145
422574427,22096488,12589531,10497102
1869063738,22758522,7791493,11717552
562408823,22921261,12803222,12424562
1450183855,22859417,11656321,12238515
119883397,22743285,13477050,12250337
1868917014,23085174,9263763,11854543
1106177626,23726874,9312029,14777405
553836222,23112341,11965346,12003986
1347827252,23691466,14888207,12917826
1273598284,23583302,9938072,11666111
311346614,23513890,14338828,12467203
39574558,23112500,13913462,13791224
1310956282,23771824,12700643,12212558
392428933,23739080,12350647,13544853
1962030340,23002792,14612724,12680487
1626845133,22746429,13666681,12306680
1934777557,23762094,15229729,11512914
1077528470,23047509,11492690,12963793
1037985961,22801475,8649701,11503891
1131794061,22817392,9272713,11324140
438217500,22834960,9805024,9193515
573344232,22981667,7787811,10413315
1857277896,22239258,12689864,12059504
231935977,22018700,11292832,10369237
1066760986,22223460,7781409,11722284
1695755053,23144768,8408699,9447927
934466308,22799063,8870263,11052469
1757797742,22233762,10051798,12566411
1812463818,22865186,10134923,11291472
951823851,23192428,8430869,11226324
784527481,22522891,8382155,12239731
87554597,22585415,9754376,12740615
673403942,23071080,11483863,13543201
1346936304,22799136,9329898,12093445
1537738453,22487347,11249016,12188199
793287339,22694220,8405316,12209768
1068369670,22422861,9099196,9751769
496432431,22879274,7875952,10959626
1347123561,22244311,8158686,11351598
268713274,22543301,9151439,11021316
